teff,logg,H,He,ebv,BF_FIT,BF_ERR,BF_C,D1,D2,D5
50000,5.0,0.9,0.1,1.25,1.163046,2.4e-05,1.1630926112134394,0.0,0.0,0.0
50000,5.0,0.9,0.1,1.5,1.162781,2.4e-05,1.16282166948951,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.0,1.168666,2.4e-05,1.1687121432635876,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.05,1.168909,2.4e-05,1.168957997790794,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.1,1.16914,2.4e-05,1.1691888000000448,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.15,1.169361,2.4e-05,1.1694095673305838,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.2,1.16957,2.4e-05,1.169615282343056,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.25,1.169769,2.4e-05,1.1698159799162833,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.3,1.169957,2.5e-05,1.1700016251714993,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.4,1.170302,2.5e-05,1.1703428110460194,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.6,1.170873,2.6e-05,1.1709097816903788,0.0,0.0,0.0
50000,5.0,1.0,0.0,0.8,1.171297,2.6e-05,1.1713312465941457,0.0,0.0,0.0
50000,5.0,1.0,0.0,1.0,1.171589,2.7e-05,1.171622258075331,0.0,0.0,0.0
50000,5.0,1.0,0.0,1.25,1.171792,2.8e-05,1.1718229556485584,0.0,0.0,0.0
50000,5.0,1.0,0.0,1.5,1.171844,2.9e-05,1.1718731300418377,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.0,1.157198,0.000714,1.1550747431631614,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.05,1.1573,0.000703,1.1552102140250984,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.1,1.157389,0.000691,1.1553356500083236,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.15,1.157465,0.00068,1.1554510511130047,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.2,1.157529,0.000669,1.1555463824602628,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.25,1.15758,0.000657,1.1556316789289207,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.3,1.157618,0.000646,1.1557019230795114,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.4,1.157657,0.000624,1.155812306744781,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.6,1.157588,0.00058,1.1558825508953716,0.0,0.0,0.0
50000,5.5,0.0,1.0,0.8,1.157329,0.000536,1.1557571149120907,0.0,0.0,0.0
50000,5.5,0.0,1.0,1.0,1.156888,0.000494,1.155446033673649,0.0,0.0,0.0
50000,5.5,0.0,1.0,1.25,1.1561,0.000443,1.154813836317999,0.0,0.0,0.0
50000,5.5,0.0,1.0,1.5,1.155073,0.000395,1.1539307669958425,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.0,1.154464,1.6e-05,1.154512789958102,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.05,1.154589,1.6e-05,1.154638225941439,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.1,1.154701,1.6e-05,1.1547536270460084,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.15,1.154798,1.6e-05,1.1548489583933221,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.2,1.154882,1.6e-05,1.1549292374225686,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.25,1.154952,1.6e-05,1.154999481573215,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.3,1.155007,1.6e-05,1.1550546734059055,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.4,1.155078,1.6e-05,1.155129934995796,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.6,1.155059,1.7e-05,1.1551048477991286,0.0,0.0,0.0
50000,5.5,0.1,0.9,0.8,1.154833,1.6e-05,1.1548840804685898,0.0,0.0,0.0
50000,5.5,0.1,0.9,1.0,1.15441,1.6e-05,1.1544575981255787,0.0,0.0,0.0
50000,5.5,0.1,0.9,1.25,1.153625,1.6e-05,1.15366986015068,0.0,0.0,0.0
50000,5.5,0.1,0.9,1.5,1.152582,1.5e-05,1.1526262327699193,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.0,1.15354,1.7e-05,1.153599615999978,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.05,1.153679,1.7e-05,1.153735086861915,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.1,1.153803,1.7e-05,1.1538605228451404,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.15,1.153913,1.7e-05,1.1539658890710542,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.2,1.154009,1.7e-05,1.1540662378577236,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.25,1.15409,1.7e-05,1.1541465168869702,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.3,1.154158,1.7e-05,1.1542117435983166,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.4,1.154251,1.7e-05,1.1543070749455744,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.6,1.154273,1.7e-05,1.1543221272636417,0.0,0.0,0.0
50000,5.5,0.2,0.8,0.8,1.154084,1.7e-05,1.1541364820083144,0.0,0.0,0.0
50000,5.5,0.2,0.8,1.0,1.153695,1.7e-05,1.1537451217406265,0.0,0.0,0.0
50000,5.5,0.2,0.8,1.25,1.15295,1.7e-05,1.152997523280351,0.0,0.0,0.0
50000,5.5,0.2,0.8,1.5,1.151943,1.6e-05,1.1519940354142133,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.0,1.152933,1.7e-05,1.1529925058409953,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.05,1.153082,1.7e-05,1.1531430290208882,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.1,1.153217,1.8e-05,1.1532734824435251,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.15,1.153337,1.8e-05,1.1533939009874503,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.2,1.153443,1.8e-05,1.1534992672133644,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.25,1.153534,1.8e-05,1.153594598560678,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.3,1.153612,1.8e-05,1.1536698601506243,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.4,1.153724,1.8e-05,1.1537802438158942,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.6,1.153785,1.8e-05,1.1538354356485845,0.0,0.0,0.0
50000,5.5,0.3,0.7,0.8,1.153634,1.8e-05,1.153684912468636,0.0,0.0,0.0
50000,5.5,0.3,0.7,1.0,1.153285,1.8e-05,1.1533387091548157,0.0,0.0,0.0
50000,5.5,0.3,0.7,1.25,1.152589,1.7e-05,1.1526412850879308,0.0,0.0,0.0
50000,5.5,0.3,0.7,1.5,1.151634,1.7e-05,1.1516829541757165,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.0,1.154271,1.9e-05,1.1543321621421863,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.05,1.154424,1.9e-05,1.1544826853221903,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.1,1.154562,1.9e-05,1.1546231736234829,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.15,1.154687,1.9e-05,1.1547486096066528,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.2,1.154797,1.9e-05,1.1548539758326224,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.25,1.154894,1.9e-05,1.154954324619236,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.3,1.154977,1.9e-05,1.1550346036485382,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.4,1.155102,1.9e-05,1.1551600396318193,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.6,1.155194,1.9e-05,1.1552453361004216,0.0,0.0,0.0
50000,5.5,0.4,0.6,0.8,1.155083,1.9e-05,1.155134952435152,0.0,0.0,0.0
50000,5.5,0.4,0.6,1.0,1.15478,1.9e-05,1.1548288886360105,0.0,0.0,0.0
50000,5.5,0.4,0.6,1.25,1.154155,1.8e-05,1.1542067261589606,0.0,0.0,0.0
50000,5.5,0.4,0.6,1.5,1.153283,1.8e-05,1.1533336917154597,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.0,1.154285,1.9e-05,1.1543421970208976,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.05,1.154445,1.9e-05,1.1545077725188577,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.1,1.154591,1.9e-05,1.1546532782593948,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.15,1.154723,1.9e-05,1.1547837316820315,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.2,1.154842,1.9e-05,1.1548991327866014,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.25,1.154946,1.9e-05,1.1550044990125707,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.3,1.155038,1.9e-05,1.1550948129204732,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.4,1.15518,1.9e-05,1.1552353012217655,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.6,1.155308,2e-05,1.155360737205047,0.0,0.0,0.0
50000,5.5,0.5,0.5,0.8,1.155236,1.9e-05,1.1552904930544006,0.0,0.0,0.0
50000,5.5,0.5,0.5,1.0,1.154976,1.9e-05,1.1550245687698266,0.0,0.0,0.0
50000,5.5,0.5,0.5,1.25,1.15441,1.9e-05,1.1544626155648787,0.0,0.0,0.0
50000,5.5,0.5,0.5,1.5,1.153605,1.8e-05,1.1536548078326128,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.0,1.154619,2e-05,1.1546783654560622,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.05,1.154785,2e-05,1.1548439409539106,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.1,1.154937,2e-05,1.154994464133915,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.15,1.155076,2e-05,1.155134952435152,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.2,1.155201,2e-05,1.1552553709790774,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.25,1.155313,2e-05,1.155365754644347,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.3,1.155411,2e-05,1.1554661034310163,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.4,1.155569,2e-05,1.1556216440502092,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.6,1.15573,2e-05,1.1557872195481693,0.0,0.0,0.0
50000,5.5,0.6,0.4,0.8,1.155697,2e-05,1.1557470800334904,0.0,0.0,0.0
50000,5.5,0.6,0.4,1.0,1.155481,2e-05,1.155531330142307,0.0,0.0,0.0
50000,5.5,0.6,0.4,1.25,1.154979,1.9e-05,1.1550295862092381,0.0,0.0,0.0
50000,5.5,0.6,0.4,1.5,1.154246,1.9e-05,1.1542920226276185,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.0,1.155184,2e-05,1.155245336100477,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.05,1.155355,2e-05,1.1554109115982703,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.1,1.155512,2e-05,1.1555714696569301,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.15,1.155655,2e-05,1.1557119579582227,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.2,1.155786,2e-05,1.1558373939413926,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.25,1.155903,2e-05,1.155957812485318,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.3,1.156008,2e-05,1.1560631787112319,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.4,1.156178,2e-05,1.1562337716485476,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.6,1.15637,2e-05,1.1564194169037076,0.0,0.0,0.0
50000,5.5,0.7,0.3,0.8,1.156374,2e-05,1.1564244343430636,0.0,0.0,0.0
50000,5.5,0.7,0.3,1.0,1.156203,2e-05,1.156253841405915,0.0,0.0,0.0
50000,5.5,0.7,0.3,1.25,1.155766,2e-05,1.1558123067447252,0.0,0.0,0.0
50000,5.5,0.7,0.3,1.5,1.155111,1.9e-05,1.1551550221924634,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.0,1.156026,2e-05,1.156078231029299,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.05,1.156201,2e-05,1.156253841405915,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.1,1.156363,2e-05,1.1564143994644078,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.15,1.156512,2e-05,1.1565649226443562,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.2,1.156648,2e-05,1.1567003935062934,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.25,1.156771,2e-05,1.156820812050163,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.3,1.156882,2e-05,1.1569311957154325,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.4,1.157067,2e-05,1.1571168409706483,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.6,1.157293,2e-05,1.157342625740599,0.0,0.0,0.0
50000,5.5,0.8,0.2,0.8,1.157339,2e-05,1.1573827652552224,0.0,0.0,0.0
50000,5.5,0.8,0.2,1.0,1.157218,2e-05,1.1572673641506526,0.0,0.0,0.0
50000,5.5,0.8,0.2,1.25,1.156857,2e-05,1.1569010910794653,0.0,0.0,0.0
50000,5.5,0.8,0.2,1.5,1.156292,1.9e-05,1.156334120435217,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.0,1.15715,2e-05,1.1572021374393062,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.05,1.157331,2e-05,1.1573777478158664,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.1,1.1575,2e-05,1.1575483407531266,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.15,1.157656,2e-05,1.1577038813723752,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.2,1.1578,2e-05,1.157844369673612,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.25,1.157932,2e-05,1.1579798405355493,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.3,1.158051,2e-05,1.1581002590794744,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.4,1.158255,2e-05,1.1583009566527578,0.0,0.0,0.0
50000,5.5,0.9,0.1,0.6,1.158528,2e-05,1.15856688093722,0.0,0.0,0.0
